
$5, 3846,    1,36837,  304;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  836, 1216,  836;
$8, 3971, 3981, 3981,  602;
$9,  556,  593,  102,32201;
$1,  837, 1210, 2375,  501;
$2, 2084, 2040, 2012,  333;
$3,22063,27093,22063,27093;
$4,10752,  256,28416,  333;
$5, 3846,    1,36837,  286;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  834, 1212,  834;
$8, 3974, 3982, 3981,  603;
$9,  557,  592,  102,32201;
$1,  838, 1209, 2377,  499;
$2, 2088, 2040, 2013,  333;
$3,22063,27093,22063,27093;
$4, 9984,32639,59904,  333;
$5, 3846,    1,36837,  290;
$6, 2237, 2101, 2237, 2101;
$7, 1220,  839, 1220,  839;
$8, 3959, 3982, 3981,  603;
$9,  565,  591,  102,32201;
$1,  837, 1209, 2364,  495;
$2, 2084, 2042, 2013,  330;
$3,22063,27093,22063,27093;
$4,11264,  768,26624,  330;
$5, 3846,    1,36837,  302;
$6, 2236, 2102, 2236, 2102;
$7, 1204,  837, 1204,  837;
$8, 3974, 3981, 3982,  602;
$9,  555,  596,  102,32201;
$1,  837, 1209, 2367,  499;
$2, 2095, 2043, 2012,  329;
$3,22063,27093,22063,27093;
$4,10752,32639,59648,  329;
$5, 3846,    1,36837,  340;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  828, 1216,  828;
$8, 3971, 3981, 3981,  602;
$9,  556,  592,  102,32201;
$1,  836, 1210, 2385,  501;
$2, 2088, 2040, 2015,  329;
$3,22063,27093,22063,27093;
$4,10496,    0,27904,  329;
$5, 3846,    1,36837,  310;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  836, 1212,  836;
$8, 3972, 3981, 3981,  603;
$9,  555,  594,  102,32201;
$1,  838, 1209, 2385,  498;
$2, 2097, 2044, 2004,  331;
$3,22063,27093,22063,27093;
$4,10496,    0,27648,  331;
$5, 3846,    1,36837,  287;
$6, 2237, 2102, 2237, 2102;
$7, 1220,  835, 1220,  835;
$8, 3973, 3982, 3981,  603;
$9,  556,  601,  102,32201;
$1,  837, 1209, 2452,  399;
$2, 2095, 2044, 2009,  332;
$3,22063,27093,22063,27093;
$4,11008,  256,26880,  332;
$5, 3846,    1,36837,  295;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  829, 1220,  829;
$8, 3974, 3981, 3981,  602;
$9,  557,  595,  102,32201;
$1,  838, 1209, 2374,  503;
$2, 2094, 2041, 2011,  331;
$3,22063,27093,22063,27093;
$4,10752,32639,58112,  331;
$5, 3846,    1,36837,  281;
$6, 2236, 2102, 2236, 2102;
$7, 1213,  835, 1213,  835;
$8, 3975, 3981, 3982,  602;
$9,  556,  590,  102,32201;
$1,  837, 1209, 2359,  501;
$2, 2095, 2044, 2012,  330;
$3,22063,27093,22063,27093;
$4,10752,32639,59904,  330;
$5, 3846,    1,36837,  333;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  835, 1220,  835;
$8, 3971, 3982, 3981,  602;
$9,  556,  596,  102,32201;
$1,  837, 1209, 2395,  503;
$2, 2092, 2042, 2007,  331;
$3,22063,27093,22063,27093;
$4, 9984,32639,59904,  331;
$5, 3846,    1,36837,  318;
$6, 2236, 2102, 2236, 2102;
$7, 1209,  829, 1209,  829;
$8, 3974, 3981, 3982,  603;
$9,  557,  598,  102,32201;
$1,  838, 1209, 2385,  500;
$2, 2094, 2042, 2011,  333;
$3,22063,27093,22063,27093;
$4,11264,  256,26880,  333;
$5, 3846,    1,36837,  303;
$6, 2237, 2101, 2237, 2101;
$7, 1212,  837, 1212,  837;
$8, 3974, 3981, 3981,  603;
$9,  557,  595,  102,32201;
$1,  838, 1210, 2477,  383;
$2, 2096, 2042, 2009,  330;
$3,22063,27093,22063,27093;
$4,11008,    0,25856,  330;
$5, 3846,    1,36837,  305;
$6, 2237, 2102, 2237, 2102;
$7, 1209,  838, 1209,  838;
$8, 3974, 3981, 3981,  603;
$9,  557,  599,  102,32201;
$1,  838, 1210, 2381,  505;
$2, 2103, 2040, 2014,  331;
$3,22063,27093,22063,27093;
$4,10752,32639,59904,  331;
$5, 3846,    1,36837,  280;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  831, 1212,  831;
$8, 3971, 3981, 3982,  602;
$9,  556,  589,  102,32201;
$1,  837, 1210, 2370,  499;
$2, 2090, 2044, 2011,  332;
$3,22063,27093,22063,27093;
$4,10496,32127,60672,  332;
$5, 3846,    1,36837,  353;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  829, 1220,  829;
$8, 3966, 3981, 3981,  602;
$9,  556,  596,  102,32201;
$1,  837, 1210, 2390,  500;
$2, 2094, 2040, 2012,  330;
$3,22063,27093,22063,27093;
$4,11008,  256,27648,  330;
$5, 3846,    1,36837,  309;
$6, 2236, 2103, 2236, 2103;
$7, 1209,  839, 1209,  839;
$8, 3975, 3981, 3982,  603;
$9,  558,  601,  102,32201;
$1,  837, 1209, 2460,  396;
$2, 2098, 2041, 2015,  329;
$3,22063,27093,22063,27093;
$4, 9984,  512,26880,  329;
$5, 3846,    1,36837,  317;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  837, 1216,  837;
$8, 3971, 3981, 3981,  602;
$9,  556,  595,  102,32201;
$1,  838, 1208, 2379,  504;
$2, 2095, 2042, 2009,  331;
$3,22063,27093,22063,27093;
$4,10496,32639,64000,  331;
$5, 3846,    1,36837,  278;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  834, 1216,  834;
$8, 3971, 3982, 3982,  603;
$9,  556,  597,  102,32201;
$1,  838, 1210, 2455,  403;
$2, 2091, 2044, 2009,  330;
$3,22063,27093,22063,27093;
$4,11008,32639,59136,  330;
$5, 3846,    1,36837,  278;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  834, 1220,  834;
$8, 3968, 3982, 3981,  602;
$9,  563,  594,  102,32201;
$1,  838, 1209, 2369,  502;
$2, 2105, 2044, 2012,  331;
$3,22063,27093,22063,27093;
$4,10752,  256,26880,  331;
$5, 3846,    1,36837,  342;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  836, 1212,  836;
$8, 3974, 3982, 3981,  602;
$9,  557,  596,  102,32201;
$1,  838, 1209, 2383,  503;
$2, 2092, 2040, 2009,  332;
$3,22063,27093,22063,27093;
$4,10496,  256,26368,  332;
$5, 3846,    1,36837,  270;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  825, 1220,  825;
$8, 3966, 3981, 3982,  602;
$9,  556,  589,  102,32201;
$1,  838, 1210, 2370,  505;
$2, 2096, 2041, 2012,  331;
$3,22063,27093,22063,27093;
$4,11008,    0,27904,  331;
$5, 3846,    1,36837,  311;
$6, 2236, 2102, 2236, 2102;
$7, 1209,  838, 1209,  838;
$8, 3972, 3981, 3981,  603;
$9,  556,  588,  102,32201;
$1,  837, 1209, 2501,  383;
$2, 2095, 2043, 2013,  332;
$3,22063,27093,22063,27093;
$4,11520,32383,58880,  332;
$5, 3846,    1,36837,  288;
$6, 2236, 2101, 2236, 2101;
$7, 1216,  837, 1216,  837;
$8, 3969, 3981, 3982,  603;
$9,  554,  595,  102,32201;
$1,  837, 1209, 2354,  503;
$2, 2094, 2040, 2009,  326;
$3,22063,27093,22063,27093;
$4,11008,  256,26880,  326;
$5, 3846,    1,36837,  291;
$6, 2237, 2101, 2237, 2101;
$7, 1212,  835, 1212,  835;
$8, 3968, 3982, 3981,  602;
$9,  565,  588,  102,32201;
$1,  838, 1212, 2373,  505;
$2, 2093, 2040, 2015,  334;
$3,22063,27093,22063,27093;
$4,10496,    0,27648,  334;
$5, 3846,    1,36837,  317;
$6, 2237, 2101, 2237, 2101;
$7, 1216,  839, 1216,  839;
$8, 3972, 3982, 3982,  603;
$9,  556,  592,  102,32201;
$1,  837, 1209, 2383,  499;
$2, 2093, 2040, 2006,  332;
$3,22063,27093,22063,27093;
$4, 9984,  768,26624,  332;
$5, 3846,    1,36837,  295;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  838, 1212,  838;
$8, 3974, 3981, 3981,  603;
$9,  557,  596,  102,32201;
$1,  838, 1209, 2367,  499;
$2, 2099, 2040, 2009,  331;
$3,22063,27093,22063,27093;
$4,10752, 1024,27392,  331;
$5, 3846,    1,36837,  375;
$6, 2237, 2101, 2237, 2101;
$7, 1216,  836, 1216,  836;
$8, 3971, 3981, 3981,  602;
$9,  556,  586,  102,32201;
$1,  837, 1209, 2386,  501;
$2, 2093, 2040, 2009,  331;
$3,22063,27093,22063,27093;
$4,10752,  768,26880,  331;
$5, 3846,    1,36837,  306;
$6, 2237, 2102, 2237, 2102;
$7, 1212,  837, 1212,  837;
$8, 3974, 3982, 3981,  603;
$9,  557,  586,  102,32201;
$1,  838, 1209, 2378,  501;
$2, 2086, 2041, 2017,  330;
$3,22063,27093,22063,27093;
$4,10752,  256,30464,  330;
$5, 3846,    1,36837,  293;
$6, 2237, 2102, 2237, 2102;
$7, 1220,  837, 1220,  837;
$8, 3974, 3981, 3981,  602;
$9,  557,  590,  102,32201;
$1,  838, 1209, 2437,  404;
$2, 2094, 2042, 2013,  331;
$3,22063,27093,22063,27093;
$4,10496,32127,60416,  331;
$5, 3846,    1,36837,  297;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  832, 1220,  832;
$8, 3968, 3981, 3982,  603;
$9,  564,  589,  102,32201;
$1,  837, 1209, 2371,  499;
$2, 2095, 2044, 2009,  332;
$3,22063,27093,22063,27093;
$4,10496,  256,26624,  332;
$5, 3846,    1,36837,  283;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  833, 1220,  833;
$8, 3968, 3981, 3981,  602;
$9,  561,  599,  102,32201;
$1,  838, 1209, 2365,  502;
$2, 2092, 2041, 2014,  329;
$3,22063,27093,22063,27093;
$4,11008,32639,60416,  329;
$5, 3846,    1,36837,  303;
$6, 2237, 2102, 2237, 2102;
$7, 1209,  836, 1209,  836;
$8, 3984, 3982, 3982,  603;
$9,  556,  600,  102,32201;
$1,  838, 1209, 2393,  502;
$2, 2088, 2040, 2015,  332;
$3,22063,27093,22063,27093;
$4,10752,  512,28160,  332;
$5, 3846,    1,36837,  342;
$6, 2236, 2101, 2236, 2101;
$7, 1216,  838, 1216,  838;
$8, 3971, 3982, 3981,  603;
$9,  556,  594,  102,32201;
$1,  838, 1209, 2375,  502;
$2, 2088, 2040, 2011,  332;
$3,22063,27093,22063,27093;
$4,11008,32127,59648,  332;
$5, 3846,    1,36837,  333;
$6, 2236, 2102, 2236, 2102;
$7, 1216,  834, 1216,  834;
$8, 3971, 3982, 3982,  602;
$9,  556,  590,  102,32201;
$1,  838, 1209, 2444,  399;
$2, 2091, 2044, 2010,  329;
$3,22063,27093,22063,27093;
$4,11008,32639,59904,  329;
$5, 3846,    1,36837,  304;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  838, 1212,  838;
$8, 3974, 3982, 3981,  603;
$9,  557,  589,  102,32201;
$1,  837, 1209, 2388,  503;
$2, 2088, 2040, 2014,  329;
$3,22063,27093,22063,27093;
$4,10752,32639,60160,  329;
$5, 3846,    1,36837,  264;
$6, 2236, 2102, 2236, 2102;
$7, 1216,  838, 1216,  838;
$8, 3971, 3981, 3981,  602;
$9,  556,  599,  102,32201;
$1,  837, 1212, 2387,  495;
$2, 2097, 2041, 2015,  331;
$3,22063,27093,22063,27093;
$4, 9984,32639,59648,  331;
$5, 3846,    1,36837,  331;
$6, 2237, 2101, 2237, 2101;
$7, 1220,  836, 1220,  836;
$8, 3974, 3981, 3982,  603;
$9,  557,  590,  102,32201;
$1,  838, 1209, 2381,  501;
$2, 2087, 2041, 2016,  330;
$3,22063,27093,22063,27093;
$4,10496,32639,58880,  330;
$5, 3846,    1,36837,  352;
$6, 2237, 2102, 2237, 2102;
$7, 1208,  838, 1208,  838;
$8, 3973, 3982, 3981,  603;
$9,  556,  592,  102,32201;
$1,  837, 1208, 2396,  501;
$2, 2094, 2041, 2008,  329;
$3,22063,27093,22063,27093;
$4,11008,    0,26880,  329;
$5, 3846,    1,36837,  329;
$6, 2236, 2101, 2236, 2101;
$7, 1209,  836, 1209,  836;
$8, 3972, 3982, 3981,  602;
$9,  556,  588,  102,32201;
$1,  838, 1209, 2382,  499;
$2, 2093, 2041, 2016,  329;
$3,22063,27093,22063,27093;
$4,11264,32639,59136,  329;
$5, 3846,    1,36837,  320;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  836, 1212,  836;
$8, 3974, 3982, 3981,  603;
$9,  557,  599,  102,32201;
$1,  837, 1209, 2423,  408;
$2, 2098, 2041, 2014,  326;
$3,22063,27093,22063,27093;
$4, 9984,32639,59648,  326;
$5, 3846,    1,36837,  345;
$6, 2235, 2102, 2235, 2102;
$7, 1212,  837, 1212,  837;
$8, 3968, 3981, 3982,  603;
$9,  559,  597,  102,32201;
$1,  838, 1208, 2367,  500;
$2, 2093, 2040, 2010,  329;
$3,22063,27093,22063,27093;
$4, 9984,    0,27392,  329;
$5, 3846,    1,36837,  346;
$6, 2236, 2101, 2236, 2101;
$7, 1209,  833, 1209,  833;
$8, 3971, 3981, 3981,  602;
$9,  556,  599,  102,32201;
$1,  837, 1208, 2375,  503;
$2, 2092, 2041, 2012,  330;
$3,22063,27093,22063,27093;
$4,10752,    0,26368,  330;
$5, 3846,    1,36837,  347;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  836, 1220,  836;
$8, 3968, 3981, 3981,  603;
$9,  564,  592,  102,32201;
$1,  837, 1209, 2382,  500;
$2, 2090, 2041, 2012,  328;
$3,22063,27093,22063,27093;
$4,10752,    0,26624,  328;
$5, 3846,    1,36837,  323;
$6, 2237, 2103, 2237, 2103;
$7, 1209,  837, 1209,  837;
$8, 3973, 3982, 3981,  603;
$9,  556,  600,  102,32201;
$1,  837, 1209, 2395,  494;
$2, 2087, 2041, 2007,  331;
$3,22063,27093,22063,27093;
$4,10496,    0,29952,  331;
$5, 3846,    1,36837,  306;
$6, 2236, 2101, 2236, 2101;
$7, 1209,  835, 1209,  835;
$8, 3975, 3980, 3980,  602;
$9,  557,  595,  102,32201;
$1,  838, 1209, 2368,  502;
$2, 2090, 2042, 2006,  332;
$3,22063,27093,22063,27093;
$4,11008,32639,59136,  332;
$5, 3846,    1,36837,  310;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  833, 1220,  833;
$8, 3955, 3981, 3981,  603;
$9,  564,  597,  102,32201;
$1,  838, 1208, 2380,  495;
$2, 2090, 2041, 2014,  328;
$3,22063,27093,22063,27093;
$4,10496,32639,58368,  328;
$5, 3846,    1,36837,  302;
$6, 2236, 2102, 2236, 2102;
$7, 1209,  837, 1209,  837;
$8, 3974, 3981, 3982,  603;
$9,  557,  597,  102,32201;
$1,  837, 1209, 2380,  492;
$2, 2092, 2044, 2015,  328;
$3,22063,27093,22063,27093;
$4,10752,32639,60160,  328;
$5, 3846,    1,36837,  296;
$6, 2236, 2102, 2236, 2102;
$7, 1212,  837, 1212,  837;
$8, 3974, 3981, 3982,  603;
$9,  556,  593,  102,32201;
$1,  838, 1209, 2368,  497;
$2, 2101, 2040, 2013,  331;
$3,22063,27093,22063,27093;
$4,11008,    0,26368,  331;
$5, 3846,    1,36837,  372;
$6, 2236, 2102, 2236, 2102;
$7, 1209,  835, 1209,  835;
$8, 3975, 3981, 3982,  603;
$9,  558,  587,  102,32201;
$1,  839, 1208, 2429,  500;
$2, 2090, 2043, 2012,  333;
$3,22063,27093,22063,27093;
$4,11008,    0,27904,  333;
$5, 3846,    1,36837,  293;
$6, 2237, 2102, 2237, 2102;
$7, 1212,  834, 1212,  834;
$8, 3974, 3981, 3982,  603;
$9,  556,  594,  102,32201;
$1,  837, 1207, 2381,  499;
$2, 2086, 2039, 2011,  333;
$3,22063,27093,22063,27093;
$4,11008,32639,59136,  333;
$5, 3846,    1,36837,  297;
$6, 2237, 2101, 2237, 2101;
$7, 1209,  836, 1209,  836;
$8, 3984, 3981, 3982,  603;
$9,  556,  591,  102,32201;
$1,  838, 1208, 2441,  406;
$2, 2089, 2040, 2008,  329;
$3,22063,27093,22063,27093;
$4,10752,  256,26880,  329;
$5, 3846,    1,36837,  322;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  837, 1216,  837;
$8, 3971, 3981, 3981,  602;
$9,  556,  597,  102,32201;
$1,  838, 1208, 2373,  498;
$2, 2089, 2041, 2015,  332;
$3,22063,27093,22063,27093;
$4,11008,  256,27136,  332;
$5, 3846,    1,36837,  392;
$6, 2237, 2102, 2237, 2102;
$7, 1216,  837, 1216,  837;
$8, 3969, 3981, 3981,  603;
$9,  556,  598,  102,32201;
$1,  838, 1207, 2372,  500;
$2, 2091, 2041, 2013,  332;
$3,22063,27093,22063,27093;
$4, 9984,  768,27648,  332;
$5, 3846,    1,36837,  390;
$6, 2236, 2101, 2236, 2101;
$7, 1212,  833, 1212,  833;
$8, 3975, 3982, 3981,  603;
$9,  557,  592,  102,32201;
$1,  838, 1207, 2385,  498;
$2, 2085, 2041, 2012,  331;
$3,22063,27093,22063,27093;
$4,10496,32639,59136,  331;
$5, 3846,    1,36837,  337;
$6, 2236, 2101, 2236, 2101;
$7, 1217,  835, 1217,  835;
$8, 3971, 3981, 3981,  602;
$9,  556,  593,  102,32201;
$1,  838, 1208, 2457,  385;
$2, 2086, 2044, 2008,  333;
$3,22063,27093,22063,27093;
$4,11264,  256,27392,  333;
$5, 3846,    1,36837,  288;
$6, 2237, 2101, 2237, 2101;
$7, 1216,  838, 1216,  838;
$8, 3971, 3982, 3981,  603;
$9,  556,  586,  102,32201;
$1,  838, 1207, 2477,  380;
$2, 2096, 2043, 2014,  331;
$3,22063,27093,22063,27093;
$4, 9984,  512,26880,  331;
$5, 3846,    1,36837,  305;
$6, 2237, 2101, 2237, 2101;
$7, 1208,  839, 1208,  839;
$8, 3975, 3982, 3982,  603;
$9,  558,  587,  102,32201;
$1,  836, 1207, 2369,  501;
$2, 2093, 2041, 2010,  331;
$3,22063,27093,22063,27093;
$4,10496,  512,26624,  331;
$5, 3846,    1,36837,  353;
$6, 2236, 2101, 2236, 2101;
$7, 1213,  835, 1213,  835;
$8, 3975, 3981, 3981,  602;
$9,  558,  591,  102,32201;
$1,  838, 1208, 2389,  494;
$2, 2087, 2040, 2011,  333;
$3,22063,27093,22063,27093;
$4, 9984,  768,25856,  333;
$5, 3846,    1,36837,  311;
$6, 2237, 2101, 2237, 2101;
$7, 1209,  835, 1209,  835;
$8, 3975, 3982, 3982,  603;
$9,  558,  595,  102,32201;
$1,  837, 1207, 2417,  477;
$2, 2092, 2040, 2010,  333;
$3,22063,27093,22063,27093;
$4,10496,  256,27136,  333;
$5, 3846,    1,36837,  379;
$6, 2236, 2103, 2236, 2103;
$7, 1213,  832, 1213,  832;
$8, 3984, 3982, 3982,  603;
$9,  556,  588,  102,32201;
$1,  837, 1207, 2375,  499;
$2, 2088, 2042, 2007,  327;
$3,22063,27093,22063,27093;
$4,11008,    0,26112,  327;
$5, 3846,    1,36837,  356;
$6, 2236, 2102, 2236, 2102;
$7, 1220,  833, 1220,  833;
$8, 3968, 3982, 3981,  603;
