  276;
$6, 2253, 2098, 2253, 2098;
$7, 1101,  831, 1101,  831;
$8, 2891, 3974, 3975,  276;
$9,  258,  588,  102,32201;
$1,  833, 1109, 2214,  501;
$2, 2050, 2008, 1978,  158;
$3,64644,50024,64644,50024;
$4,12671,57727,54016,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2097, 2254, 2097;
$7, 1100,  832, 1100,  832;
$8, 2899, 3975, 3975,  276;
$9,  260,  587,  102,32201;
$1,  832, 1108, 2234,  500;
$2, 2049, 2004, 1974,  158;
$3,64644,50024,64644,50024;
$4,11647,58239,51968,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1101,  831, 1101,  831;
$8, 2891, 3975, 3974,  276;
$9,  258,  587,  102,32201;
$1,  833, 1108, 2229,  502;
$2, 2056, 2005, 1972,  156;
$3,64644,50024,64644,50024;
$4,12159,58239,52736,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  831, 1104,  831;
$8, 2898, 3975, 3974,  276;
$9,  254,  588,  102,32201;
$1,  833, 1108, 2205,  497;
$2, 2053, 2001, 1965,  158;
$3,64644,50024,64644,50024;
$4,12671,57983,52224,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1097,  833, 1097,  833;
$8, 2898, 3975, 3975,  276;
$9,  258,  577,  102,32201;
$1,  834, 1108, 2195,  500;
$2, 2056, 2009, 1969,  156;
$3,64644,50024,64644,50024;
$4,13183,57471,51968,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  834, 1104,  834;
$8, 2897, 3975, 3975,  276;
$9,  254,  584,  102,32201;
$1,  833, 1108, 2210,  501;
$2, 2053, 2004, 1971,  156;
$3,64644,50024,64644,50024;
$4,13183,58751,53504,  156;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1100,  833, 1100,  833;
$8, 2898, 3976, 3975,  276;
$9,  258,  583,  102,32201;
$1,  833, 1108, 2230,  493;
$2, 2051, 2004, 1969,  159;
$3,64644,50024,64644,50024;
$4,13695,56959,52224,  159;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  830, 1104,  830;
$8, 2899, 3975, 3974,  276;
$9,  254,  592,  102,32201;
$1,  833, 1109, 2211,  500;
$2, 2059, 2008, 1972,  156;
$3,64644,50024,64644,50024;
$4,12671,58239,52480,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1096,  827, 1096,  827;
$8, 2895, 3975, 3974,  276;
$9,  260,  598,  102,32201;
$1,  833, 1110, 2212,  499;
$2, 2053, 2004, 1976,  158;
$3,64644,50024,64644,50024;
$4,13695,57471,52992,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  832, 1104,  832;
$8, 2898, 3975, 3975,  276;
$9,  254,  597,  102,32201;
$1,  833, 1108, 2199,  496;
$2, 2053, 2005, 1975,  158;
$3,64644,50024,64644,50024;
$4,12927,58239,53248,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1096,  833, 1096,  833;
$8, 2898, 3975, 3975,  276;
$9,  258,  587,  102,32201;
$1,  833, 1108, 2213,  497;
$2, 2053, 2003, 1970,  155;
$3,64644,50024,64644,50024;
$4,13183,57727,53504,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  834, 1104,  834;
$8, 2899, 3974, 3975,  276;
$9,  260,  595,  102,32201;
$1,  832, 1108, 2205,  496;
$2, 2051, 2008, 1979,  159;
$3,64644,50024,64644,50024;
$4,13183,58239,52736,  159;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1103,  826, 1103,  826;
$8, 2900, 3975, 3975,  276;
$9,  250,  591,  102,32201;
$1,  832, 1108, 2244,  499;
$2, 2053, 2003, 1970,  156;
$3,64644,50024,64644,50024;
$4,12159,57983,51712,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  830, 1104,  830;
$8, 2898, 3975, 3974,  276;
$9,  254,  598,  102,32201;
$1,  833, 1108, 2215,  496;
$2, 2054, 2003, 1972,  157;
$3,64644,50024,64644,50024;
$4,12671,58239,53504,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  830, 1104,  830;
$8, 2893, 3975, 3975,  276;
$9,  256,  593,  102,32201;
$1,  833, 1108, 2223,  500;
$2, 2051, 2008, 1965,  159;
$3,64644,50024,64644,50024;
$4,13183,57471,55040,  159;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1101,  830, 1101,  830;
$8, 2899, 3975, 3976,  276;
$9,  258,  596,  102,32201;
$1,  832, 1108, 2213,  497;
$2, 2058, 2008, 1971,  154;
$3,64644,50024,64644,50024;
$4,12159,58239,51968,  154;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1100,  832, 1100,  832;
$8, 2899, 3975, 3975,  276;
$9,  260,  593,  102,32201;
$1,  832, 1108, 2223,  497;
$2, 2056, 2006, 1976,  159;
$3,64644,50024,64644,50024;
$4,13183,57215,52224,  159;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1096,  831, 1096,  831;
$8, 2899, 3975, 3975,  276;
$9,  259,  592,  102,32201;
$1,  833, 1108, 2231,  489;
$2, 2055, 2005, 1970,  158;
$3,64644,50024,64644,50024;
$4,13183,57983,51968,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  834, 1104,  834;
$8, 2897, 3975, 3975,  276;
$9,  251,  592,  102,32201;
$1,  833, 1107, 2214,  496;
$2, 2056, 2003, 1977,  155;
$3,64644,50024,64644,50024;
$4,12671,58239,52992,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  832, 1104,  832;
$8, 2899, 3976, 3975,  276;
$9,  255,  591,  102,32201;
$1,  833, 1110, 2205,  495;
$2, 2052, 2004, 1968,  158;
$3,64644,50024,64644,50024;
$4,12927,57727,52480,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1096,  832, 1096,  832;
$8, 2897, 3974, 3974,  276;
$9,  258,  586,  102,32201;
$1,  833, 1109, 2207,  498;
$2, 2053, 2008, 1975,  158;
$3,64644,50024,64644,50024;
$4,12159,57471,53248,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3974,  277;
$9,  249,  596,  102,32201;
$1,  833, 1108, 2201,  499;
$2, 2056, 2005, 1968,  153;
$3,64644,50024,64644,50024;
$4,12159,57727,52736,  153;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  827, 1104,  827;
$8, 2895, 3976, 3974,  276;
$9,  260,  595,  102,32201;
$1,  833, 1108, 2218,  494;
$2, 2055, 2008, 1973,  156;
$3,64644,50024,64644,50024;
$4,13951,57215,51456,  156;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1100,  832, 1100,  832;
$8, 2899, 3975, 3975,  276;
$9,  253,  587,  102,32201;
$1,  833, 1110, 2221,  492;
$2, 2055, 2004, 1969,  157;
$3,64644,50024,64644,50024;
$4,12159,57727,55040,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3975,  276;
$9,  249,  591,  102,32201;
$1,  833, 1108, 2223,  495;
$2, 2057, 1999, 1973,  155;
$3,64644,50024,64644,50024;
$4,12927,57727,52992,  155;
$5,46551,    1,53188,    0;
$6, 2252, 2098, 2252, 2098;
$7, 1100,  831, 1100,  831;
$8, 2899, 3974, 3975,  276;
$9,  258,  586,  102,32201;
$1,  833, 1108, 2213,  495;
$2, 2053, 2008, 1969,  158;
$3,64644,50024,64644,50024;
$4,12159,57215,51712,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  835, 1104,  835;
$8, 2898, 3976, 3975,  276;
$9,  258,  594,  102,32201;
$1,  833, 1107, 2210,  494;
$2, 2061, 2008, 1972,  158;
$3,64644,50024,64644,50024;
$4,14207,57983,52224,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2097, 2253, 2097;
$7, 1104,  832, 1104,  832;
$8, 2898, 3975, 3974,  276;
$9,  258,  585,  102,32201;
$1,  833, 1110, 2235,  494;
$2, 2053, 2005, 1974,  156;
$3,64644,50024,64644,50024;
$4,13183,57215,51968,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1100,  832, 1100,  832;
$8, 2899, 3975, 3974,  276;
$9,  258,  592,  102,32201;
$1,  832, 1110, 2233,  485;
$2, 2055, 2008, 1981,  160;
$3,64644,50024,64644,50024;
$4,13183,57727,52736,  160;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1100,  830, 1100,  830;
$8, 2899, 3975, 3975,  277;
$9,  259,  592,  102,32201;
$1,  833, 1108, 2216,  496;
$2, 2053, 2006, 1972,  158;
$3,64644,50024,64644,50024;
$4,13183,57215,51456,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1096,  832, 1096,  832;
$8, 2899, 3975, 3975,  276;
$9,  258,  593,  102,32201;
$1,  832, 1108, 2211,  494;
$2, 2055, 2004, 1971,  157;
$3,64644,50024,64644,50024;
$4,13183,57983,52480,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  830, 1104,  830;
$8, 2893, 3976, 3975,  277;
$9,  258,  584,  102,32201;
$1,  833, 1109, 2180,  494;
$2, 2060, 2006, 1975,  157;
$3,64644,50024,64644,50024;
$4,13695,58239,53248,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  825, 1104,  825;
$8, 2895, 3975, 3975,  276;
$9,  260,  600,  102,32201;
$1,  833, 1108, 2223,  496;
$2, 2055, 2004, 1973,  157;
$3,64644,50024,64644,50024;
$4,12927,57727,51712,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  832, 1104,  832;
$8, 2904, 3974, 3975,  276;
$9,  250,  588,  102,32201;
$1,  833, 1109, 2221,  496;
$2, 2065, 2004, 1974,  159;
$3,64644,50024,64644,50024;
$4,12159,57983,52736,  159;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  834, 1104,  834;
$8, 2899, 3975, 3975,  276;
$9,  256,  586,  102,32201;
$1,  833, 1110, 2216,  493;
$2, 2052, 2008, 1970,  156;
$3,64644,50024,64644,50024;
$4,13183,57471,53760,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3975,  276;
$9,  248,  597,  102,32201;
$1,  833, 1109, 2219,  495;
$2, 2061, 2001, 1974,  157;
$3,64644,50024,64644,50024;
$4,12927,58239,53760,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  832, 1104,  832;
$8, 2898, 3975, 3974,  276;
$9,  258,  599,  102,32201;
$1,  832, 1110, 2190,  496;
$2, 2054, 2004, 1973,  159;
$3,64644,50024,64644,50024;
$4,12671,58239,51968,  159;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  825, 1104,  825;
$8, 2895, 3976, 3975,  276;
$9,  254,  589,  102,32201;
$1,  833, 1108, 2227,  492;
$2, 2053, 2008, 1976,  157;
$3,64644,50024,64644,50024;
$4,13183,58239,52480,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1100,  831, 1100,  831;
$8, 2899, 3975, 3974,  276;
$9,  258,  593,  102,32201;
$1,  832, 1110, 2205,  497;
$2, 2052, 2008, 1973,  160;
$3,64644,50024,64644,50024;
$4,13183,57727,52736,  160;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1102,  830, 1102,  830;
$8, 2907, 3975, 3975,  277;
$9,  260,  588,  102,32201;
$1,  833, 1110, 2247,  481;
$2, 2059, 2004, 1973,  157;
$3,64644,50024,64644,50024;
$4,12159,57727,51712,  157;
$5,46551,    1,53188,    0;
$6, 2254, 2097, 2254, 2097;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3975,  276;
$9,  248,  593,  102,32201;
$1,  833, 1109, 2204,  499;
$2, 2053, 2004, 1969,  156;
$3,64644,50024,64644,50024;
$4,12927,57727,50944,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1102,  825, 1102,  825;
$8, 2912, 3974, 3974,  276;
$9,  250,  593,  102,32201;
$1,  833, 1108, 2213,  493;
$2, 2056, 2008, 1974,  155;
$3,64644,50024,64644,50024;
$4,13183,57727,51456,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  830, 1104,  830;
$8, 2896, 3975, 3975,  276;
$9,  247,  591,  102,32201;
$1,  834, 1108, 2171,  496;
$2, 2058, 2001, 1973,  158;
$3,64644,50024,64644,50024;
$4,12671,58239,53504,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  832, 1104,  832;
$8, 2898, 3975, 3975,  276;
$9,  258,  585,  102,32201;
$1,  833, 1110, 2195,  491;
$2, 2059, 2008, 1972,  155;
$3,64644,50024,64644,50024;
$4,12671,58495,52224,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1096,  830, 1096,  830;
$8, 2897, 3975, 3975,  276;
$9,  258,  595,  102,32201;
$1,  833, 1108, 2209,  496;
$2, 2059, 2005, 1970,  158;
$3,64644,50024,64644,50024;
$4,13183,57727,52992,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  832, 1104,  832;
$8, 2898, 3975, 3975,  277;
$9,  250,  588,  102,32201;
$1,  833, 1108, 2209,  494;
$2, 2059, 2004, 1972,  158;
$3,64644,50024,64644,50024;
$4,12671,57983,52480,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  826, 1104,  826;
$8, 2897, 3976, 3975,  276;
$9,  258,  587,  102,32201;
$1,  832, 1108, 2218,  494;
$2, 2058, 2008, 1973,  158;
$3,64644,50024,64644,50024;
$4,12159,57471,52736,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  833, 1104,  833;
$8, 2897, 3974, 3975,  276;
$9,  258,  588,  102,32201;
$1,  833, 1108, 2241,  495;
$2, 2052, 2004, 1971,  158;
$3,64644,50024,64644,50024;
$4,12927,57471,51456,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1099,  832, 1099,  832;
$8, 2899, 3975, 3975,  276;
$9,  260,  581,  102,32201;
$1,  833, 1108, 2215,  494;
$2, 2059, 2008, 1971,  160;
$3,64644,50024,64644,50024;
$4,12671,58239,52480,  160;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  831, 1104,  831;
$8, 2893, 3975, 3974,  276;
$9,  258,  591,  102,32201;
$1,  833, 1108, 2223,  496;
$2, 2054, 2002, 1974,  155;
$3,64644,50024,64644,50024;
$4,12671,57983,52736,  155;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1103,  834, 1103,  834;
$8, 2902, 3975, 3975,  276;
$9,  258,  589,  102,32201;
$1,  833, 1109, 2242,  484;
$2, 2053, 2008, 1974,  157;
$3,64644,50024,64644,50024;
$4,12671,57215,51968,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3975,  276;
$9,  248,  590,  102,32201;
$1,  833, 1108, 2214,  493;
$2, 2053, 2006, 1972,  159;
$3,64644,50024,64644,50024;
$4,13695,57727,52992,  159;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1100,  830, 1100,  830;
$8, 2899, 3975, 3975,  276;
$9,  260,  589,  102,32201;
$1,  833, 1110, 2219,  494;
$2, 2052, 2008, 1974,  155;
$3,64644,50024,64644,50024;
$4,12927,57983,51968,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  831, 1104,  831;
$8, 2893, 3975, 3975,  276;
$9,  258,  596,  102,32201;
$1,  833, 1110, 2214,  494;
$2, 2050, 2003, 1977,  159;
$3,64644,50024,64644,50024;
$4,13183,58751,51200,  159;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1102,  826, 1102,  826;
$8, 2903, 3975, 3975,  276;
$9,  259,  588,  102,32201;
$1,  833, 1108, 2222,  497;
$2, 2053, 2009, 1977,  158;
$3,64644,50024,64644,50024;
$4,12927,57471,52736,  158;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  831, 1104,  831;
$8, 2893, 3975, 3975,  276;
$9,  258,  596,  102,32201;
$1,  833, 1108, 2257,  496;
$2, 2055, 2005, 1974,  158;
$3,64644,50024,64644,50024;
$4,12159,58239,52224,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1102,  825, 1102,  825;
$8, 2912, 3975, 3974,  276;
$9,  246,  588,  102,32201;
$1,  833, 1108, 2214,  496;
$2, 2055, 2006, 1977,  157;
$3,64644,50024,64644,50024;
$4,12671,59263,52992,  157;
$5,46551,    1,53188,    0;
$6, 2252, 2098, 2252, 2098;
$7, 1104,  826, 1104,  826;
$8, 2899, 3975, 3975,  276;
$9,  260,  591,  102,32201;
$1,  833, 1110, 2218,  493;
$2, 2053, 2009, 1976,  157;
$3,64644,50024,64644,50024;
$4,13183,57727,52480,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1097,  832, 1097,  832;
$8, 2899, 3974, 3975,  276;
$9,  260,  602,  102,32201;
$1,  833, 1108, 2190,  493;
$2, 2061, 2005, 1975,  155;
$3,64644,50024,64644,50024;
$4,12927,58239,52992,  155;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  831, 1104,  831;
$8, 2893, 3974, 3975,  276;
$9,  258,  590,  102,32201;
$1,  833, 1110, 2215,  499;
$2, 2060, 2006, 1972,  159;
$3,64644,50024,64644,50024;
$4,13439,57471,52736,  159;
$5,46551,    1,53188,    0;
$6, 2254, 2099, 2254, 2099;
$7, 1102,  831, 1102,  831;
$8, 2903, 3975, 3975,  276;
$9,  260,  598,  102,32201;
$1,  833, 1108, 2221,  493;
$2, 2059, 2004, 1972,  158;
$3,64644,50024,64644,50024;
$4,13183,57983,52480,  158;
$5,46551,    1,53188,    0;
$6, 2254, 2098, 2254, 2098;
$7, 1104,  834, 1104,  834;
$8, 2899, 3975, 3975,  276;
$9,  258,  598,  102,32201;
$1,  833, 1109, 2229,  482;
$2, 2058, 2003, 1973,  156;
$3,64644,50024,64644,50024;
$4,12159,58239,51712,  156;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1102,  825, 1102,  825;
$8, 2912, 3975, 3975,  276;
$9,  246,  595,  102,32201;
$1,  833, 1108, 2214,  496;
$2, 2055, 2005, 1976,  157;
$3,64644,50024,64644,50024;
$4,12927,58239,51456,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1112,  833, 1112,  833;
$8, 2898, 3975, 3975,  276;
$9,  258,  588,  102,32201;
$1,  833, 1110, 2190,  498;
$2, 2054, 2008, 1967,  157;
$3,64644,50024,64644,50024;
$4,13183,57471,51712,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1100,  832, 1100,  832;
$8, 2899, 3975, 3975,  276;
$9,  260,  595,  102,32201;
$1,  833, 1108, 2221,  495;
$2, 2060, 2004, 1974,  160;
$3,64644,50024,64644,50024;
$4,12671,58239,52480,  160;
$5,46551,    1,53188,    0;
$6, 2253, 2099, 2253, 2099;
$7, 1104,  832, 1104,  832;
$8, 2904, 3975, 3974,  276;
$9,  248,  596,  102,32201;
$1,  833, 1108, 2205,  495;
$2, 2068, 2008, 1972,  160;
$3,64644,50024,64644,50024;
$4,13183,58751,51968,  160;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1104,  831, 1104,  831;
$8, 2898, 3975, 3975,  276;
$9,  258,  588,  102,32201;
$1,  832, 1110, 2246,  498;
$2, 2061, 2009, 1973,  157;
$3,64644,50024,64644,50024;
$4,13695,57471,51968,  157;
$5,46551,    1,53188,    0;
$6, 2253, 2098, 2253, 2098;
$7, 1102,  825, 1102,  825;
$8, 2912, 3975, 3975,  276;
$9,  248,  601,  102,32201;
$1,  833, 1109, 2211,  497;
$2, 2053, 1999, 1969,  158;
$3,64644,50024,64644,50024;
